age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
37,owner_no_mortgage,68,self_employed,453,1766,961,0.6131631896332084,749,6,0
25,owner_with_mortgage,14,permanent,49,1548,1570,0.1044302339158843,1180,4,0
48,living_with_family_other,497,retired,54,2762,1628,1.1843713737602353,5645,4,0
26,rent_private,37,temporary_contract,11,3382,1266,0.2600750286381699,308,4,0
36,owner_with_mortgage,30,permanent,12,2174,1636,0.4999437890887851,172,4,0
55,owner_with_mortgage,2,self_employed,58,225,1955,0.2008786428605843,921,2,0
40,owner_with_mortgage,13,permanent,44,2188,3226,0.4191389988524913,135,4,0
28,rent_private,20,permanent,9,4053,1960,0.4044053819794141,1109,0,0
51,rent_social,18,permanent,45,370,1339,0.4716294886390635,757,0,0
28,owner_no_mortgage,46,permanent,22,3865,2346,0.2341217991184134,865,8,0
51,owner_no_mortgage,26,unemployed_other,474,17387,1661,0.531354434059211,421,1,0
41,owner_with_mortgage,20,permanent,387,2104,1746,1.4493015124580242,223,2,0
25,owner_with_mortgage,0,permanent,29,3231,2032,1.0549212054522277,723,3,0
33,rent_private,33,permanent,10,2439,2387,0.2610271659350458,790,6,0
35,owner_no_mortgage,369,permanent,36,1513,1796,0.4991573064673078,1094,5,0
67,rent_private,261,permanent,157,2532,2263,0.6438833653785239,336,4,0
36,owner_with_mortgage,334,self_employed,29,1681,2338,0.4291168536354997,6058,3,0
93,owner_no_mortgage,11,temporary_contract,563,1983,2209,0.6417197622141881,1016,5,0
29,owner_with_mortgage,7,permanent,2,4423,198,0.5955094168693723,661,2,0
54,owner_with_mortgage,545,permanent,28,3222,1536,0.6239333632891345,527,8,0
99,rent_social,13,permanent,407,4880,2454,0.0894624663931003,302,5,0
46,rent_private,12,permanent,486,2265,2496,0.3189874321914688,926,5,0
51,living_with_family_other,492,permanent,35,1914,648,0.3784467504730749,1132,4,0
35,living_with_family_other,7,permanent,13,934,2018,0.1370746042669328,242,2,0
28,rent_private,483,permanent,32,1112,1230,0.5870955584320446,393,5,0
31,owner_with_mortgage,346,self_employed,7,4880,2427,0.2394092049839948,1156,4,0
51,rent_private,10,self_employed,167,793,436,0.2476534951793122,-3851,5,0
27,owner_no_mortgage,402,retired,312,4436,1307,0.2236683513373604,6703,2,0
22,rent_private,42,permanent,264,2050,14301,0.2304424162152153,-1794,0,0
36,owner_no_mortgage,436,temporary_contract,12,3108,1643,0.3235060531364062,182,5,0
29,rent_private,49,retired,11,3651,2177,0.3944624970724351,364,4,0
28,rent_social,597,permanent,8,4173,2436,0.365702471292057,236,6,0
45,owner_with_mortgage,59,permanent,53,1519,1398,0.2818919697527302,51,6,0
63,owner_with_mortgage,15,permanent,20,3047,1926,0.2143219923068113,11936,0,0
43,rent_private,285,retired,8,775,2083,0.868205444174391,477,8,1
49,owner_with_mortgage,32,retired,11,2467,2337,0.6299121494832575,13976,0,0
39,owner_with_mortgage,477,permanent,559,1165,2208,0.1348970136649041,1141,2,0
36,rent_private,231,permanent,52,1502,3435,0.4433718424833236,203,33,0
57,rent_social,16,permanent,464,1536,1455,0.3364421479553759,1191,5,0
30,owner_no_mortgage,19,permanent,12,2794,2526,0.2134691506835619,294,2,0
64,owner_with_mortgage,14,permanent,538,455,3813,0.2100819246027967,-1242,3,0
92,owner_with_mortgage,25,permanent,16,4817,1708,0.2117397074428508,-282,3,0
21,owner_no_mortgage,23,permanent,474,3085,1313,0.449980024634981,139,6,0
19,owner_no_mortgage,32,permanent,567,11413,665,0.4060720263767101,492,2,0
36,rent_private,59,permanent,5,3650,206,0.3971603985804326,505,1,0
29,owner_with_mortgage,23,permanent,4,2075,1410,0.4758125709469516,448,8,0
50,rent_private,7,permanent,54,2807,1835,0.363006558430998,2411,8,0
27,owner_with_mortgage,43,permanent,44,1531,1043,0.5220234019229069,566,8,0
51,rent_private,39,permanent,28,2662,3089,0.0770072056462511,535,8,0
61,rent_social,431,permanent,517,4977,2204,0.3566197253672419,699,4,0
38,living_with_family_other,106,permanent,35,1548,2566,0.2660518158773869,143,8,0
48,owner_with_mortgage,5,permanent,7,3126,2088,0.2617237175183561,9533,33,0
40,rent_social,2,permanent,55,2038,2890,0.329501168286812,1000,1,0
32,owner_no_mortgage,55,permanent,59,12,1255,0.3518610643762833,657,2,0
54,owner_with_mortgage,91,permanent,17,2040,2161,0.5932025916347969,630,4,0
42,rent_private,10,permanent,11,2518,1803,0.3052269624438941,12706,4,0
44,owner_no_mortgage,19,permanent,7,18961,985,0.5390777025286508,673,1,0
46,owner_with_mortgage,137,permanent,20,4761,2957,0.4706712592369949,897,4,0
41,owner_no_mortgage,39,permanent,41,2376,995,0.382708635497533,320,6,0
33,rent_social,19,permanent,410,2575,2409,0.468426825863988,860,5,0
35,owner_with_mortgage,535,permanent,18,3737,1658,0.6066733270501741,16081,2,0
31,owner_no_mortgage,9,temporary_contract,18,1908,3962,0.9979832992057442,693,3,0
38,owner_no_mortgage,31,retired,166,255,2084,0.0244240415521531,257,5,0
26,living_with_family_other,26,retired,394,6,1917,0.1671951771241793,14792,4,0
36,owner_with_mortgage,425,permanent,7,2106,3307,0.3558156238940162,13552,3,0
80,living_with_family_other,30,permanent,17,1534,1571,0.2265305068908533,18959,2,0
36,rent_private,5,permanent,445,2654,1479,0.1252886380386144,713,7,0
34,owner_no_mortgage,13,permanent,493,2383,2903,0.3506206451910448,1064,1,0
41,owner_no_mortgage,523,permanent,23,2484,3344,1.0892053732489964,954,4,0
23,owner_with_mortgage,277,temporary_contract,39,5155,285,0.6313291904540709,750,1,0
19,rent_private,282,permanent,0,14314,1800,0.3644163373392533,4285,4,0
59,rent_private,78,temporary_contract,315,3600,2219,0.2394214931132286,1001,5,0
23,owner_with_mortgage,22,temporary_contract,58,4026,2881,0.3695721183401667,16714,5,0
31,owner_with_mortgage,24,unemployed_other,58,1443,1946,0.5494552708185666,1189,3,0
42,living_with_family_other,166,permanent,9,1518,1338,0.2957485986454222,307,48,0
31,owner_with_mortgage,6,permanent,8,4464,2287,0.3630814781881694,438,5,0
25,owner_no_mortgage,52,permanent,18,2810,10748,0.3921501182273703,753,6,0
58,owner_with_mortgage,58,permanent,253,2786,382,0.3525307119691319,11785,25,0
61,owner_with_mortgage,63,permanent,17,1600,1155,0.5764808578076592,133,8,0
36,rent_private,516,temporary_contract,3,3314,1097,0.4075890978696363,472,2,0
58,owner_no_mortgage,2,permanent,11,2389,1863,0.2308520790384291,675,4,0
61,owner_no_mortgage,13,permanent,55,3005,2944,0.2319108549467847,137,8,0
40,rent_social,9,temporary_contract,172,2332,2290,0.4209806667503147,711,3,0
50,owner_with_mortgage,375,self_employed,52,2207,3404,0.2221203630875179,995,3,0
64,rent_private,3,permanent,5,3388,1621,0.1344808142370387,1051,40,0
40,rent_private,32,self_employed,4,2811,2389,0.6032144194736275,1134,4,0
43,owner_with_mortgage,39,permanent,12,1701,1507,0.4406204938323921,904,8,0
47,owner_no_mortgage,3,permanent,11,253,543,0.2388184812363691,1082,0,0
57,owner_with_mortgage,42,permanent,16,1931,1854,0.4920006261464349,322,2,0
41,owner_no_mortgage,46,temporary_contract,22,3362,1488,0.2705109957039147,-4253,10,1
43,rent_private,20,temporary_contract,0,217,3405,1.337186529220319,1679,5,0
36,living_with_family_other,36,permanent,2,4264,13082,0.1219265538031597,213,17,0
26,owner_no_mortgage,16,permanent,3,2424,2319,0.2287487023373497,10783,3,0
29,owner_no_mortgage,16,retired,35,223,9611,0.6329775772155504,617,4,0
54,living_with_family_other,5,permanent,13,2452,804,0.0152919622560119,14,4,0
92,owner_no_mortgage,40,self_employed,12,2644,180,1.2541010597986684,303,1,0
49,rent_private,11,self_employed,19,2815,9692,0.4037794745916762,15936,4,0
53,rent_private,36,permanent,415,4661,976,0.0237045142252982,431,6,0
53,rent_private,36,permanent,55,2239,1631,0.4627848523672457,345,1,0
24,owner_no_mortgage,16,permanent,42,3144,1715,0.5642978153169895,314,1,0
54,owner_no_mortgage,35,permanent,153,137,3068,0.2253095951903403,560,8,0
26,owner_no_mortgage,27,permanent,3,247,2538,0.3586288060788093,460,4,0
27,rent_private,55,permanent,18,599,76,0.1213707937518544,236,5,0
18,rent_social,30,permanent,25,3485,2477,1.4527576610006054,14938,6,0
26,rent_social,10,permanent,10,1903,3298,0.3197237573444885,3568,1,0
31,living_with_family_other,164,temporary_contract,59,2008,2546,0.0461253461818128,365,2,0
21,living_with_family_other,8,permanent,30,1922,1565,0.5721234867257553,791,2,1
38,owner_with_mortgage,6,permanent,49,3797,147,0.5160254673181247,685,4,0
54,owner_with_mortgage,48,permanent,2,2733,3144,0.3369944614137171,615,2,0
52,owner_no_mortgage,24,retired,3,2676,1205,0.0811463879569784,418,31,0
40,living_with_family_other,577,self_employed,59,7742,1570,0.6391020177589843,90,4,0
57,owner_no_mortgage,3,permanent,13,3173,2318,0.1005538184244329,534,2,0
44,owner_with_mortgage,414,permanent,234,3041,1477,0.1717395488902986,613,2,0
64,owner_with_mortgage,61,self_employed,22,3972,1487,1.3794813487989843,1018,0,0
44,owner_no_mortgage,31,temporary_contract,52,18576,1677,0.0434603759963573,508,0,0
51,owner_with_mortgage,2,temporary_contract,592,647,2062,0.5480195923831159,491,3,0
46,owner_with_mortgage,7,self_employed,32,2477,2331,0.2560385086320931,162,2,0
19,living_with_family_other,27,permanent,532,3453,3455,0.4991183839611988,987,25,0
49,rent_private,17,permanent,7,4216,1571,0.4752105623957485,1017,4,0
28,rent_social,25,permanent,42,3763,1729,0.3032831806665497,680,1,0
55,owner_no_mortgage,22,self_employed,513,3770,1365,0.6454027948986092,19878,6,0
31,rent_social,12,temporary_contract,4,2144,568,0.3076250507385452,16518,3,0
47,owner_with_mortgage,4,permanent,446,14684,2019,0.4376832309428342,2426,4,0
37,rent_private,42,permanent,17,1966,1955,0.0249403252534092,320,3,0
28,rent_private,9,self_employed,18,3917,2255,0.2954960031950331,486,5,0
42,owner_with_mortgage,56,permanent,54,3330,1803,0.4380035876027941,682,2,0
39,rent_private,33,permanent,44,2510,1504,1.4653214132389434,11158,4,0
25,rent_private,59,retired,312,604,2251,0.2159428056562944,985,3,0
57,owner_no_mortgage,58,permanent,9,4107,813,0.1947167553310443,16,3,0
60,rent_private,17,permanent,17,4014,105,0.2067404056839193,918,2,0
56,rent_private,1,permanent,10,1684,1773,0.5214100839193897,-4366,1,0
62,owner_no_mortgage,18,permanent,32,3693,2630,0.4159629180277739,112,3,0
75,owner_no_mortgage,228,retired,54,2692,2413,1.4267785801365431,1114,7,0
36,owner_no_mortgage,7,retired,53,17209,1958,0.7085013067592153,691,4,0
111,owner_with_mortgage,402,temporary_contract,9,115,2602,0.3973339718100553,453,5,0
48,rent_private,450,permanent,9,1742,2022,0.3586330142278153,590,1,0
48,rent_private,29,retired,198,1534,2206,0.3085050667682,10621,8,0
52,rent_private,1,permanent,46,4625,5673,0.2791729726060666,1069,2,0
93,rent_private,260,temporary_contract,18,15984,2347,0.9253622327824362,1044,4,0
50,owner_with_mortgage,4,permanent,20,17076,3436,1.385320162131377,222,4,0
59,owner_with_mortgage,398,retired,10,3214,1760,0.5193009843812209,885,8,0
41,owner_with_mortgage,418,permanent,44,2902,1880,0.5329289753086187,193,0,0
30,owner_with_mortgage,9,self_employed,16,2985,1855,0.1710032166913132,580,2,0
45,living_with_family_other,4,permanent,57,2566,2136,0.1445617738175482,-818,3,0
39,living_with_family_other,582,permanent,5,2823,1692,0.1108287692055098,19741,4,0
38,owner_with_mortgage,6,permanent,6,1346,1739,0.356579072800789,1092,14,0
45,living_with_family_other,52,permanent,1,4833,1573,0.0276336618935734,15083,3,0
34,rent_social,34,temporary_contract,8,412,2039,0.1446411569234212,1156,2,0
45,rent_social,18,retired,35,2664,816,0.4768877382229083,328,2,0
48,rent_private,247,temporary_contract,7,651,2729,0.3396886606121885,1120,3,0
34,living_with_family_other,54,permanent,11,4443,841,0.4788066506179247,374,3,0
54,owner_no_mortgage,33,unemployed_other,51,11386,2861,0.4742394861473754,629,3,0
26,rent_private,56,permanent,463,17100,2065,0.3921276336222901,-2795,0,0
49,owner_with_mortgage,120,temporary_contract,1,2232,2340,0.4953793603295692,1009,3,1
60,owner_with_mortgage,319,permanent,19,3612,2153,0.5274130971262749,1043,7,0
27,owner_with_mortgage,25,permanent,37,2864,1291,0.0805417595979269,920,18,0
57,owner_no_mortgage,25,unemployed_other,8,3239,976,0.1877645380015647,1195,4,0
76,owner_with_mortgage,19,permanent,12,2325,4857,1.078508463110161,730,4,0
26,owner_with_mortgage,47,unemployed_other,11,2157,1788,0.1989287144023588,819,5,0
47,rent_private,474,temporary_contract,282,2169,2031,0.2313406334740338,19261,0,0
38,owner_with_mortgage,236,permanent,14,1978,2182,0.3061183447608543,881,3,0
41,rent_private,42,permanent,26,1812,621,0.1570026817681933,453,4,0
22,rent_private,8,permanent,50,1830,1618,0.5717887657587855,47,5,0
54,owner_no_mortgage,20,permanent,7,2782,958,0.6175308507733925,842,4,0
54,rent_social,59,permanent,25,3693,1982,0.4387959217395467,1198,2,0
30,owner_no_mortgage,11,temporary_contract,18,17901,1691,0.1497669148265043,596,5,0
34,owner_no_mortgage,20,permanent,35,1652,1471,0.7156370678424395,572,8,0
31,owner_no_mortgage,17,temporary_contract,505,2039,2355,0.1792508624422091,479,4,0
33,rent_private,29,unemployed_other,23,354,1959,0.2019852683795717,645,8,0
32,rent_private,110,temporary_contract,1,1800,1278,0.3468158602261282,584,4,0
53,living_with_family_other,366,permanent,575,3304,656,0.3357360913996086,969,7,0
54,owner_with_mortgage,534,permanent,54,1685,309,0.2115234426694937,722,2,0
20,owner_with_mortgage,42,permanent,26,5854,2595,0.057635920104925,18457,2,0
42,owner_with_mortgage,174,unemployed_other,30,3194,893,0.5787665187109504,5403,3,0
63,rent_private,38,permanent,1,383,1308,0.314988230738344,348,5,0
47,owner_no_mortgage,51,self_employed,3,4540,1746,0.439311848304568,830,2,0
28,owner_no_mortgage,72,permanent,47,4729,2246,0.3819463558364769,693,2,0
40,rent_private,428,permanent,26,4958,3289,0.5914855492698745,784,2,0
63,rent_private,13,permanent,10,1621,1964,0.4336198150963495,446,4,0
56,owner_with_mortgage,5,permanent,114,4223,1571,0.0691662954774698,1185,3,0
40,owner_no_mortgage,39,retired,422,3403,2038,0.2934037498855548,7246,2,0
29,rent_private,59,permanent,9,2455,509,0.8293036222316327,500,5,1
44,owner_with_mortgage,23,retired,369,3129,1311,0.1908323814160016,595,3,0
60,owner_with_mortgage,11,retired,460,1334,70,0.5812860586595059,514,2,1
50,rent_private,20,permanent,34,3910,2390,0.3924146618447646,844,2,0
60,rent_private,351,temporary_contract,352,4541,2539,0.3806494003292692,813,4,0
29,rent_social,5,permanent,37,2877,2286,0.2715932017053699,616,1,0
36,living_with_family_other,21,permanent,34,2927,3151,0.2736887259420563,417,5,0
25,owner_with_mortgage,228,self_employed,547,2904,3072,0.4348015075089175,16832,3,0
32,living_with_family_other,29,permanent,11,2370,1758,0.7046517088428159,561,28,0
25,owner_with_mortgage,49,self_employed,13,3928,3410,0.6176821346744105,1152,1,1
34,rent_private,377,self_employed,8,2771,2746,0.6279670386855802,536,0,0
39,rent_social,9,retired,199,2914,1873,0.33361629101631,316,4,0
46,owner_no_mortgage,33,temporary_contract,5,2061,1451,0.0139662349534994,12740,5,0
111,rent_social,57,permanent,25,2515,741,0.2821615274458658,-3254,3,0
62,rent_private,5,unemployed_other,41,4796,2039,0.4607674533045678,595,2,0
44,rent_social,20,permanent,302,3469,1242,0.8917336910344906,243,1,0
48,rent_private,28,permanent,2,1555,3110,1.169101460321944,266,3,0
49,owner_with_mortgage,17,permanent,435,2174,1437,0.4691944769242923,14854,7,0
44,owner_no_mortgage,1,permanent,439,4244,1537,0.6159301062647906,631,3,0
34,owner_with_mortgage,10,retired,7,4200,3323,0.3716392351665921,134,6,0
64,owner_no_mortgage,60,permanent,49,2340,1822,1.092922196922844,950,5,0
49,owner_with_mortgage,130,permanent,35,2533,2580,0.4009362054249239,746,19,0
29,owner_with_mortgage,39,permanent,29,1514,2896,0.5971894747295242,246,3,0
25,rent_private,411,self_employed,7,3248,2077,0.4759560293377277,338,5,0
64,owner_with_mortgage,9,permanent,297,4750,3152,0.1470005767111371,781,5,0
54,owner_with_mortgage,6,retired,11,2159,2071,0.4583711391587775,756,4,0
22,rent_social,23,permanent,163,3251,1753,0.3874524195142808,474,7,0
26,rent_private,11,permanent,2,1828,1919,0.3522595419820895,905,5,0
34,owner_with_mortgage,19,unemployed_other,27,16572,2162,0.3454518894346676,19667,3,0
23,owner_no_mortgage,422,permanent,432,2741,1483,0.3752466366982397,8053,4,0
43,owner_no_mortgage,35,permanent,13,2860,2350,0.5069928253299586,346,2,0
43,owner_with_mortgage,461,permanent,76,2191,899,0.2584392893860412,824,3,0
86,owner_no_mortgage,451,permanent,210,1894,2354,0.202140281563575,331,6,0
20,rent_private,12,permanent,40,1536,1514,0.3029868513382102,751,6,0
43,living_with_family_other,14,permanent,59,2094,7056,0.5074844158580801,231,2,0
97,owner_no_mortgage,239,retired,293,2696,3475,0.2785269986665262,797,1,0
18,owner_with_mortgage,592,permanent,18,2198,383,0.3865970064223775,621,2,0
32,owner_with_mortgage,28,temporary_contract,8,3315,1606,0.1989374999572921,258,8,0
33,living_with_family_other,75,permanent,223,1934,3153,0.0392022034663747,6164,1,0
57,living_with_family_other,15,permanent,547,1723,1963,0.3327334306775129,22,2,0
60,rent_private,46,self_employed,31,2165,3011,0.2763038595765441,0,8,0
46,owner_with_mortgage,29,temporary_contract,9,2729,426,0.4606462214957974,687,5,0
36,owner_no_mortgage,57,self_employed,172,2768,3310,0.8256035105424868,15954,7,0
48,owner_with_mortgage,14,permanent,255,2126,2445,0.1660723305090411,10358,3,0
40,owner_no_mortgage,9,permanent,60,1800,1504,0.4361098102027623,274,4,0
34,rent_private,48,unemployed_other,16,458,1807,0.2138372285583499,113,2,0
54,owner_with_mortgage,20,temporary_contract,12,2043,9861,0.390973680325142,381,3,0
39,owner_with_mortgage,475,temporary_contract,15,3094,3401,0.2532708180876495,681,7,0
45,rent_private,3,permanent,29,5383,1290,0.506058878780238,176,2,0
41,owner_with_mortgage,58,temporary_contract,56,2086,879,0.4067249953409838,705,6,1
28,rent_private,102,permanent,228,15529,2731,0.3632282854042202,1050,3,0
32,owner_with_mortgage,282,permanent,33,3504,537,0.4233416625239575,14809,48,0
43,owner_no_mortgage,23,unemployed_other,55,2634,3185,0.0004973232906378,504,3,0
25,owner_with_mortgage,42,self_employed,14,2755,1787,0.6467667321246688,11904,2,0
40,owner_no_mortgage,10,permanent,51,3096,3077,0.2800200959480901,360,4,0
41,living_with_family_other,22,permanent,246,2461,3077,0.4729225798981566,486,4,0
42,owner_no_mortgage,50,permanent,25,4401,1842,0.8005096393938166,1118,2,0
40,owner_with_mortgage,22,permanent,589,2739,2301,0.039859234439982,864,8,0
41,rent_private,7,permanent,2,3196,1252,0.2982170086692963,181,5,0
45,owner_no_mortgage,1,permanent,25,117,1209,0.64111570358604,493,14,0
32,rent_private,253,permanent,20,3850,2742,0.4381308787958932,710,4,0
36,rent_social,6,permanent,37,2417,1450,0.393158646880357,452,0,0
51,living_with_family_other,23,retired,28,9803,3461,0.5804412901605766,775,3,0
