age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
21,owner_with_mortgage,16,temporary_contract,13,2656,1917,0.39739835472842794,1158,5,1
49,rent_social,6,permanent,305,1040,2921,0.237656967336876,1144,1,0
26,rent_private,23,permanent,485,14651,1426,0.26253481247340227,601,4,0
35,rent_private,42,self_employed,501,2157,2408,0.2353988888414173,37,3,0
30,owner_with_mortgage,10,permanent,57,3148,643,0.5415619796753154,1009,1,0
29,owner_with_mortgage,39,permanent,29,1514,2896,0.5971894747295242,246,3,0
55,owner_with_mortgage,128,permanent,45,3420,2561,0.5337252653368276,1123,4,0
56,owner_no_mortgage,32,self_employed,186,1625,3241,0.3176725026552397,91,3,0
20,rent_social,299,permanent,38,2668,269,0.2770045367046967,1150,4,0
26,owner_with_mortgage,9,permanent,32,2389,1290,0.09619763860381811,453,3,0
29,owner_no_mortgage,492,self_employed,509,5941,1921,0.5320637498786236,1136,5,0
65,owner_with_mortgage,8,permanent,43,2033,1500,0.6010935425007673,723,4,0
23,owner_no_mortgage,7,unemployed_other,58,1768,1746,0.3782074161212517,1106,4,0
45,owner_with_mortgage,228,permanent,92,1749,12311,0.31398736086113527,654,5,0
37,owner_no_mortgage,42,permanent,65,3018,1098,0.26977959671825313,714,8,0
62,owner_no_mortgage,10,self_employed,39,2507,3220,0.18883237086797056,429,4,0
51,owner_with_mortgage,4,permanent,55,2243,1640,0.28065168661000023,880,3,0
58,owner_with_mortgage,12,permanent,57,4850,2099,0.407892794046486,1059,3,0
56,owner_no_mortgage,513,permanent,12,4006,1104,0.7750413138445336,-693,4,0
54,owner_no_mortgage,37,permanent,0,487,2482,1.368395093585363,1085,2,0
34,owner_with_mortgage,38,permanent,271,3824,1587,0.23967963413180066,1103,0,0
44,rent_social,191,self_employed,18,2695,1735,0.48058739281978413,1137,5,0
33,owner_with_mortgage,8,permanent,9,3139,2955,0.2557979033773963,694,2,0
102,rent_private,487,permanent,53,1665,169,0.33224267781322087,-3862,7,1
26,owner_no_mortgage,10,permanent,29,4651,1432,0.2772372370882445,845,2,0
21,owner_with_mortgage,34,permanent,203,4166,1289,0.49457999039263834,999,2,0
33,rent_private,10,permanent,6,4419,1597,1.3871579045047748,868,0,0
30,rent_social,12,permanent,21,37,2164,0.45629362856618094,579,46,0
40,rent_social,19,permanent,11,3631,2851,0.3609402622743295,950,1,0
35,rent_private,141,permanent,37,1689,3076,0.9313363717116355,2186,5,0
25,owner_with_mortgage,434,permanent,175,2492,2741,0.41711448026678327,7581,3,0
34,owner_no_mortgage,467,permanent,6,3768,7092,0.3523183880959981,336,7,0
64,rent_private,13,permanent,397,1580,2233,0.39030280737260187,1115,4,0
48,owner_with_mortgage,118,permanent,366,3426,2521,0.23088232398365469,811,4,0
43,owner_no_mortgage,27,permanent,327,156,1387,0.5377830313944011,1814,6,0
38,living_with_family_other,14,permanent,44,4956,12857,0.20685186817193255,51,4,0
74,living_with_family_other,498,permanent,8,11097,3369,0.07246088751808022,70,2,0
46,owner_no_mortgage,11,permanent,17,9520,1785,0.27457839299306896,579,2,0
19,rent_social,397,permanent,18,3210,2050,0.4335337168520975,1052,2,0
64,rent_private,36,permanent,45,17268,13000,0.30475755542589367,1082,2,0
23,owner_with_mortgage,326,temporary_contract,584,2094,2945,0.4964233001417895,-4490,19,0
30,owner_no_mortgage,552,permanent,32,1242,1426,0.2632305881641009,930,9,0
42,rent_social,506,permanent,0,2164,1672,0.20748306801832234,941,8,0
23,owner_with_mortgage,12,self_employed,55,3517,1488,0.42273163168980776,1019,2,0
57,owner_with_mortgage,257,temporary_contract,6,1489,2193,0.28066115088473004,1051,0,1
60,rent_private,11,permanent,33,2622,2886,0.37316626914926243,874,2,0
52,owner_with_mortgage,23,self_employed,581,4170,216,0.4876496042576707,151,7,0
51,owner_no_mortgage,4,permanent,463,1215,3493,0.45831610935708267,462,3,0
41,rent_social,554,retired,31,3210,3045,0.3713891010027142,744,6,0
38,rent_social,56,retired,260,1829,1349,0.5607223134007729,786,2,0
46,rent_private,12,permanent,486,2265,2496,0.31898743219146886,926,5,0
45,owner_no_mortgage,22,permanent,396,1775,2661,0.15138853585416326,177,2,0
19,rent_private,539,permanent,56,1947,1840,0.3686030561185148,467,41,0
50,owner_with_mortgage,143,permanent,35,13992,1539,0.5277147143992931,1142,2,0
22,rent_private,57,permanent,127,4057,5740,0.4117949920302234,390,0,0
108,rent_private,57,permanent,20,2448,619,0.07260565571271757,12923,30,0
38,owner_with_mortgage,4,permanent,44,3069,2516,0.381204629150826,1026,8,0
34,owner_with_mortgage,403,self_employed,2,1687,3323,0.3665164265945005,210,3,1
57,rent_private,509,permanent,291,1643,1873,0.24833178308304538,702,7,0
46,rent_private,2,temporary_contract,7,1792,2699,0.5621743458527502,939,2,0
25,rent_private,0,permanent,1,764,2060,0.1791829001819958,19565,4,0
24,rent_social,130,permanent,8,1736,2874,0.33546003098791655,-4853,7,0
40,owner_with_mortgage,33,permanent,8,1506,3217,0.27996447579845807,338,7,0
46,rent_private,5,permanent,32,3056,2475,0.37202619815380095,1025,4,0
38,owner_with_mortgage,51,permanent,16,4254,1790,0.16357156196377584,919,2,0
48,owner_with_mortgage,24,self_employed,237,2196,2776,0.9746670944264652,1343,2,0
23,owner_no_mortgage,13,self_employed,357,2056,2225,0.4606859773679919,369,3,0
36,owner_with_mortgage,22,temporary_contract,36,5363,2439,0.10829608290966058,1144,5,0
63,owner_no_mortgage,75,permanent,327,2409,2429,0.3820043259265678,620,3,0
65,owner_with_mortgage,27,self_employed,11,2623,2251,0.6262720648211171,348,5,0
26,owner_with_mortgage,53,permanent,40,2412,1327,0.3982061600891297,-2708,1,0
61,owner_with_mortgage,15,temporary_contract,8,4334,2201,0.2508181701248542,1085,1,0
59,rent_social,33,permanent,14,2533,109,0.18519679680407794,630,4,0
49,owner_with_mortgage,11,temporary_contract,20,4907,55,0.26642706857472503,9916,4,0
64,owner_no_mortgage,9,permanent,6,5066,455,0.4438851454069068,640,3,0
62,rent_social,471,temporary_contract,125,12733,1379,0.04330610187692438,1186,8,0
34,living_with_family_other,55,temporary_contract,307,2852,3386,1.4172322854023212,569,8,0
53,owner_with_mortgage,34,permanent,51,1677,1552,0.07584246010845105,267,2,1
42,rent_private,5,permanent,54,2953,1883,0.30908416314475645,717,4,0
49,owner_with_mortgage,17,self_employed,13,1575,2169,0.21395137298764932,9617,5,0
53,owner_with_mortgage,13,temporary_contract,6,2849,1482,0.5846025760398784,12408,3,0
41,rent_private,15,permanent,1,1689,1221,0.116798554109863,65,2,0
19,rent_social,47,permanent,12,2467,1229,0.2700704119116857,19682,5,0
51,living_with_family_other,7,permanent,327,16715,1768,0.29970216192107185,374,4,0
48,rent_social,2,permanent,229,3686,1825,0.2841793006046721,615,2,0
27,rent_private,122,permanent,55,640,26,0.19448096576980786,19699,2,0
41,owner_with_mortgage,234,self_employed,4,4568,1054,0.27461957422375316,786,3,0
42,rent_private,4,permanent,11,2177,1957,0.43146229936601965,1027,5,0
30,rent_private,283,permanent,248,2671,3432,0.4012988555513667,580,6,0
50,rent_private,2,temporary_contract,57,2515,14533,0.22174375472864855,1076,4,0
23,rent_social,13,temporary_contract,327,2449,1070,0.3468582713601704,250,5,0
56,living_with_family_other,14,permanent,9,2122,1504,0.2212533435141331,714,6,0
31,owner_with_mortgage,17,self_employed,173,4534,1728,0.6356461217875367,263,4,0
34,rent_private,5,retired,48,4871,2227,0.23413552921783132,809,7,0
59,owner_with_mortgage,58,permanent,558,1807,4271,1.1712308268271605,1128,2,0
28,rent_private,6,permanent,50,2267,1861,0.13719988811761194,390,1,0
40,owner_no_mortgage,3,unemployed_other,292,4217,513,0.233263980774585,1177,4,0
32,rent_private,44,permanent,4,3622,412,0.03906161737072615,19262,5,0
46,rent_private,17,permanent,5,2823,2472,0.6364666694295913,1191,0,0
44,rent_private,19,permanent,24,1502,1742,0.42437885921524354,175,2,0
32,owner_with_mortgage,23,permanent,32,4854,2136,0.3025947046145076,273,3,0
54,rent_private,53,permanent,18,19003,1292,0.12197765560176045,766,4,0
43,owner_no_mortgage,12,permanent,2,2429,8910,0.3502800542172541,152,4,0
32,rent_private,59,temporary_contract,21,4829,1584,0.638739635612332,433,47,0
63,rent_private,40,permanent,11,2486,1242,0.40394450170705204,48,2,0
48,rent_private,15,permanent,12,1916,667,0.2861834674882723,454,2,0
54,owner_with_mortgage,41,permanent,499,3367,1025,0.3128879892986599,368,21,0
30,rent_social,525,retired,462,3580,2999,0.2562469054266537,902,2,0
25,rent_social,42,permanent,40,3963,1749,0.4888447955854906,1200,3,0
44,living_with_family_other,423,temporary_contract,7,3423,14319,0.011266920214669173,228,4,0
60,rent_private,211,permanent,215,4584,1635,0.4316904952118106,1046,8,0
55,owner_no_mortgage,49,permanent,12,6880,2275,0.014467717653842825,279,7,0
36,owner_with_mortgage,325,retired,600,252,2133,0.5418795804042862,9490,5,0
51,rent_private,317,retired,447,1690,1905,0.21183458588438162,305,3,0
62,rent_private,7,temporary_contract,8,4115,2961,0.8905409640479226,772,6,0
36,rent_private,5,permanent,18,4470,2352,0.6331468327602614,13,0,0
47,living_with_family_other,8,permanent,33,4513,1506,0.2526325204865191,422,0,0
27,rent_social,18,permanent,523,3881,3424,0.5928819957538747,926,17,0
39,rent_private,53,permanent,49,3191,1478,0.20469544558354597,358,5,0
30,owner_no_mortgage,173,permanent,7,2881,3498,0.3975633046413904,1086,7,0
29,rent_social,32,self_employed,15,3109,1424,0.1560723426418327,388,4,0
41,rent_private,26,temporary_contract,325,11264,2086,0.5404051097848035,458,5,0
37,owner_no_mortgage,39,temporary_contract,10,2026,1837,0.07477551345383472,846,1,0
18,rent_private,7,permanent,25,2358,181,0.005638027626498742,566,4,0
49,rent_private,38,self_employed,0,3414,2929,0.42143548242338613,182,7,0
59,owner_with_mortgage,306,permanent,51,4491,3057,0.5803616772836784,671,1,0
26,owner_with_mortgage,10,temporary_contract,8,1512,222,0.2322631865359432,479,3,0
46,rent_private,8,permanent,23,2684,1959,0.3184232932661816,704,3,0
51,living_with_family_other,11,self_employed,6,2409,2475,0.37613941553940555,13506,2,0
45,rent_private,44,permanent,47,3731,2691,0.2779403626128487,1022,1,0
22,rent_private,17,unemployed_other,586,1553,2321,0.23605399028253923,686,3,0
36,rent_private,6,retired,18,6295,1932,0.13994120447058161,15753,3,0
21,owner_no_mortgage,6,permanent,9,1577,2192,0.4939339118792187,449,2,0
31,rent_private,18,permanent,0,11627,2939,0.04832425746950892,266,2,0
18,owner_no_mortgage,15,self_employed,2,2780,1668,0.11663230938031315,577,0,0
51,rent_private,15,temporary_contract,60,2728,2549,1.277885381531481,3,4,0
29,owner_with_mortgage,25,retired,489,2302,2388,0.22452970377725284,338,1,1
23,owner_no_mortgage,8,permanent,37,590,2397,0.4831628942701311,208,2,0
35,rent_social,7,permanent,219,705,2776,1.432328090534539,468,4,0
40,owner_with_mortgage,401,permanent,549,39,2093,0.264949983982775,6,5,0
57,owner_with_mortgage,131,self_employed,27,2765,2743,0.2867082640205325,120,4,0
63,rent_private,530,permanent,4,3010,1705,0.38173444640376386,34,0,0
63,owner_no_mortgage,20,unemployed_other,21,3292,2532,0.3330377036188748,430,5,0
44,owner_no_mortgage,431,temporary_contract,436,2585,1212,0.4879466685022985,1094,2,0
20,owner_with_mortgage,490,permanent,32,3867,9818,0.4703257154929038,434,4,0
23,living_with_family_other,11,temporary_contract,3,2400,1809,0.283003364720462,1155,2,1
32,owner_no_mortgage,343,permanent,106,4819,1618,0.07576603131674786,638,8,0
111,owner_with_mortgage,30,permanent,51,11696,2463,0.3134406408233734,189,5,0
24,rent_private,221,self_employed,24,291,2267,0.3558103489719365,1089,0,1
46,rent_private,451,permanent,45,2193,2751,1.017163537524221,962,1,0
39,rent_social,548,permanent,39,4669,238,0.1241999417357593,106,8,0
46,owner_no_mortgage,14,permanent,25,4054,240,0.35203070246307977,385,2,0
42,owner_no_mortgage,57,permanent,39,4385,989,0.8857357998461097,305,7,0
87,owner_with_mortgage,45,permanent,29,15980,2305,0.6423427819898018,485,0,0
60,owner_with_mortgage,4,unemployed_other,488,1387,3271,0.01415405396087006,400,5,0
35,owner_no_mortgage,13,permanent,42,3540,354,0.4181645495657488,-2661,5,0
30,owner_no_mortgage,19,permanent,12,2794,2526,0.21346915068356193,294,2,0
22,rent_private,9,self_employed,209,3313,1621,0.2552505648071812,706,5,0
62,owner_with_mortgage,18,temporary_contract,19,2497,2851,0.21954192776819126,454,5,0
47,rent_private,40,permanent,18,2746,2448,0.04890009357605125,564,2,0
45,owner_with_mortgage,21,retired,13,19200,1370,0.36299356379622966,464,6,0
28,living_with_family_other,19,retired,0,17828,4346,0.6268748814064868,1097,0,0
57,rent_social,15,permanent,192,805,658,0.3577430652895615,277,2,0
37,owner_with_mortgage,10,permanent,10,2902,1552,0.2101269768420106,608,34,0
41,rent_private,10,permanent,358,4341,2083,0.3479779335366362,593,4,0
39,owner_with_mortgage,9,permanent,53,1974,2014,0.5063234169254135,817,2,0
22,owner_no_mortgage,46,retired,44,2064,2493,0.08114771550222871,387,2,0
35,rent_private,30,temporary_contract,12,1864,2217,0.26818449771100017,485,5,0
26,owner_with_mortgage,35,permanent,27,4867,1039,0.22046907168677582,519,4,0
26,rent_private,17,unemployed_other,401,3168,1286,0.2670565027223405,284,5,0
30,rent_social,18,self_employed,15,544,299,0.5593557102109967,9175,2,1
37,rent_private,150,unemployed_other,13,396,857,0.2117061482499019,977,7,0
53,rent_private,13,permanent,10,4141,3021,1.008109290876803,280,4,0
28,owner_with_mortgage,60,permanent,11,3310,1626,0.5057451642052017,-2592,1,0
18,rent_private,31,permanent,6,2713,2034,0.6385963504681587,19863,2,0
42,rent_social,56,permanent,591,1387,476,0.47345328394345765,1111,42,0
41,owner_no_mortgage,29,self_employed,13,4030,1898,0.5591556448262783,150,5,0
62,rent_private,42,temporary_contract,12,761,765,0.24844189895479968,19483,5,0
43,owner_with_mortgage,54,permanent,5,3326,1382,0.0890996062845007,-2904,0,0
54,owner_with_mortgage,13,self_employed,5,1809,467,0.26830878969421,625,5,0
54,rent_social,58,temporary_contract,139,1141,1827,0.5227539255518328,7032,3,0
64,rent_social,9,permanent,36,1820,2323,1.3560199280971923,351,1,0
24,owner_no_mortgage,31,retired,92,605,324,0.620709962213459,219,7,0
57,owner_with_mortgage,7,permanent,572,3330,3253,0.44053405174055466,19287,0,0
32,owner_with_mortgage,30,permanent,18,1910,1647,0.2059873815799946,534,0,0
64,owner_no_mortgage,38,retired,1,4775,1826,0.2791503430250251,532,0,0
22,rent_social,23,permanent,5,2660,531,1.2427574709558953,915,5,0
38,owner_no_mortgage,269,self_employed,6,1017,2350,0.2785272887598349,415,3,0
20,owner_no_mortgage,3,permanent,47,5928,1773,0.4700075715370733,664,8,0
18,owner_with_mortgage,8,unemployed_other,3,3194,1720,0.5107761504772589,1161,7,0
44,owner_with_mortgage,21,temporary_contract,61,300,1320,1.4925452990367147,838,3,0
31,owner_no_mortgage,52,unemployed_other,14,2318,1303,0.4802377895616792,338,4,0
44,rent_social,7,self_employed,572,4015,3358,0.2753920239283654,749,2,0
38,owner_no_mortgage,21,retired,14,2998,11083,0.2440306254969269,33,3,0
52,rent_social,19,permanent,20,4751,408,0.10695631374487821,647,5,0
47,rent_private,0,self_employed,58,303,2064,0.4033935338852112,214,1,0
52,owner_with_mortgage,28,self_employed,133,3951,2474,0.4089793925072965,-465,1,0
52,rent_private,52,permanent,1,260,2421,0.4299913057949413,12531,0,0
55,rent_private,22,self_employed,10,2499,1844,0.2933550391144306,6157,5,0
27,rent_private,563,self_employed,5,1010,1705,0.011901877909391767,558,5,0
37,owner_with_mortgage,11,temporary_contract,9,540,12207,0.717089493653694,243,1,0
47,rent_private,546,permanent,7,4353,1754,0.4505530117572946,865,5,0
32,owner_with_mortgage,2,permanent,3,2829,12592,0.3202888339105596,352,5,0
30,owner_with_mortgage,42,temporary_contract,18,1889,1863,1.3276717246024874,929,0,0
44,rent_private,17,permanent,38,3094,1296,0.36617368168522796,706,3,0
33,owner_with_mortgage,6,permanent,145,4706,1552,0.5604887615028271,581,4,0
59,rent_private,13,retired,14,3588,3404,0.6479937837106046,1020,4,0
55,owner_with_mortgage,19,temporary_contract,6,2149,1588,0.39109042113486675,797,2,0
38,owner_no_mortgage,526,self_employed,0,4379,2013,0.20145342957691834,2102,2,0
34,owner_with_mortgage,11,permanent,57,3637,2201,0.4434383453056199,6361,8,0
34,owner_with_mortgage,45,permanent,7,2969,693,0.2617333713465133,500,3,0
53,owner_with_mortgage,12,permanent,58,280,13235,0.5453027842429476,233,1,0
39,owner_with_mortgage,116,retired,52,4883,1436,0.24514575901246047,6977,1,0
54,owner_with_mortgage,49,self_employed,190,3216,4901,0.4151748980765395,351,7,0
26,rent_private,6,permanent,6,2035,7506,1.4935209753929428,-2398,6,0
30,owner_no_mortgage,130,permanent,19,203,1290,0.23470295027664081,1161,3,0
59,owner_with_mortgage,3,permanent,2,317,1406,0.4738172332032364,464,0,0
48,owner_with_mortgage,566,temporary_contract,44,3142,257,0.48803326402837716,686,2,0
61,rent_private,528,permanent,12,4973,1675,0.3862457359606669,674,6,0
50,owner_no_mortgage,23,permanent,435,4901,1799,0.5604712926306368,98,1,0
63,rent_private,38,permanent,1,383,1308,0.31498823073834403,348,5,0
44,living_with_family_other,8,temporary_contract,14,1222,3497,0.5049277295294577,19959,2,0
56,owner_no_mortgage,38,retired,23,3398,2795,0.12336922164427291,987,47,0
21,rent_private,19,permanent,42,522,2810,0.5204318613221653,14487,2,0
37,owner_with_mortgage,248,temporary_contract,53,3207,1492,0.28454857036034953,719,5,0
53,owner_no_mortgage,3,temporary_contract,7,2359,2227,0.6070192467295055,395,4,0
63,owner_with_mortgage,18,unemployed_other,2,1982,2142,0.8748317840857185,478,5,0
24,owner_no_mortgage,227,unemployed_other,7,40,2820,0.20705239204908124,668,3,1
64,rent_private,20,self_employed,524,3218,3169,0.5448052938695825,15895,4,0
25,owner_with_mortgage,10,permanent,588,4332,753,0.5066785285198293,322,3,0
43,owner_with_mortgage,1,permanent,45,17837,101,0.15901793332942585,599,5,0
47,owner_with_mortgage,34,permanent,0,2211,1179,0.10476138316807714,15864,5,0
36,owner_no_mortgage,17,permanent,182,12747,1387,0.06541916953265375,14650,7,0
37,owner_with_mortgage,26,permanent,10,15013,1471,0.6082808712210215,1087,0,0
33,rent_private,47,permanent,2,4815,1398,0.30394395332933255,11347,6,0
55,rent_private,49,retired,34,2625,3496,0.23878804016397093,448,4,0
54,rent_private,35,permanent,25,3239,2760,0.5906290417774098,-1232,3,0
32,owner_no_mortgage,3,permanent,100,2729,326,0.2384956306712964,476,2,0
64,rent_private,8,unemployed_other,19,4407,1467,0.4277151471254416,943,3,0
38,owner_with_mortgage,298,permanent,260,4031,1572,0.21975917412446036,526,0,0
64,rent_private,60,self_employed,486,17382,774,0.047865454226824485,-788,4,0
39,owner_no_mortgage,11,temporary_contract,28,4327,1785,1.3556302607471031,-1932,4,1
48,rent_private,28,permanent,271,924,1485,0.6451339562864419,15714,2,0
